mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
0.420666666666667,0.733983680734538,0,0,2,1.02,467,"N[22, 3]",CAEL,0.926,1.12588032964832
0.989333333333333,1.27317197063087,0,1,4,1.04,218,"N[23, 3]",CAEL,0.926,1.12588032964832
0.559333333333333,0.91744610766112,0,0,3,1.06,468,"N[24, 3]",CAEL,0.926,1.12588032964832
1.07933333333333,1.455031832634,0,1,5,1.12,293,"N[25, 3]",CAEL,0.926,1.12588032964832
0.366666666666666,0.698962031040395,0,0,2,1.01,331,"N[26, 3]",CAEL,0.926,1.12588032964832
0.654666666666667,1.02832380866107,0,0,3,1.04,294,"N[27, 3]",CAEL,0.926,1.12588032964832
0.234666666666667,0.556001481401295,0,0,2,1.03,623,"N[28, 3]",CAEL,0.926,1.12588032964832
0.881333333333334,1.18442114885745,0,1,4,1.02,276,"N[29, 3]",CAEL,0.926,1.12588032964832
0.264,0.562003468493809,0,0,2,1.01,491,"N[30, 3]",CAEL,0.926,1.12588032964832
3.37066666666666,2.57274540160697,1,3,10,1.04,144,"N[31, 3]",CAEL,0.926,1.12588032964832
0.384,0.740884565880528,0,0,2,1.03,762,"N[32, 3]",CAEL,0.926,1.12588032964832
1.07,1.35634058155837,0,1,5,1.02,270,"N[33, 3]",CAEL,0.926,1.12588032964832
0.738,1.04343111847372,0,0,4,1.01,464,"N[34, 3]",CAEL,0.926,1.12588032964832
0.719333333333333,1.16453008080296,0,0,4,1.05,444,"N[35, 3]",CAEL,0.926,1.12588032964832
0.638666666666668,0.953263182977068,0,0,3,1.02,618,"N[36, 3]",CAEL,0.926,1.12588032964832
1.158,1.51169644795745,0,1,5,1.12,244,"N[37, 3]",CAEL,0.926,1.12588032964832
1.428,1.66653359486547,0,1,6,1.07,147,"N[38, 3]",CAEL,0.926,1.12588032964832
0.422,0.734126665710723,0,0,2,1.02,566,"N[39, 3]",CAEL,0.926,1.12588032964832
0.928666666666666,1.1946532355141,0,1,4,1.02,244,"N[40, 3]",CAEL,0.926,1.12588032964832
2.60466666666666,1.94805240201496,1,2,7,1.16,242,"N[41, 3]",CAEL,0.926,1.12588032964832
0.720000000000001,1.08184114060353,0,0,3,1.08,483,"N[42, 3]",CAEL,0.926,1.12588032964832
0.799333333333332,1.1307454528208,0,0,4,1.06,423,"N[43, 3]",CAEL,0.926,1.12588032964832
3.19066666666667,2.3705257821585,1,3,10,1.07,109,"N[44, 3]",CAEL,0.926,1.12588032964832
0.310666666666666,0.667170367863702,0,0,2,1.12,301,"N[45, 3]",CAEL,0.926,1.12588032964832
1.19866666666667,1.4735373868719,0,1,5,1.03,333,"N[46, 3]",CAEL,0.926,1.12588032964832
0.673999999999999,0.96211976886097,0,0,3,1.05,529,"N[47, 3]",CAEL,0.926,1.12588032964832
