mean,sd,lcl,median,ucl,Rhat,n.eff,parameter,species,BayesP,GoFSlope
-0.0287448484042486,0.0922207888926556,-0.171590840639194,-0.054907491228472,0.149080151592537,3.03,31,trend,PTCA,0,0.877987574282659
0.0986623439748544,0.305978727596425,-0.259837322140648,-0.035524427682262,0.668234303693833,3.66,8,trend2,PTCA,0,0.877987574282659
233.032,39.6006676333285,162.35,230,313,1.44,42,totalN[1],PTCA,0,0.877987574282659
276.792,62.6846742436039,195.05,265,469.25,1.18,40,totalN[2],PTCA,0,0.877987574282659
259.205333333333,41.1179075880653,168.45,261,329.6,1.46,50,totalN[3],PTCA,0,0.877987574282659
302.098666666667,45.4798935810387,216,305,385.65,1.1,20,totalN[4],PTCA,0,0.877987574282659
302.68,31.1672047576682,246,301,370,1.15,51,totalN[5],PTCA,0,0.877987574282659
257.162666666667,32.8517606025622,197.35,257,318.95,1.48,32,totalN[6],PTCA,0,0.877987574282659
294.445333333333,36.7419324090058,237.35,292,376,1.47,26,totalN[7],PTCA,0,0.877987574282659
299.130666666667,36.1107401525807,215,302,369,1.7,32,totalN[8],PTCA,0,0.877987574282659
271.312,42.2216742373046,205,267,369.3,1.28,40,totalN[9],PTCA,0,0.877987574282659
240.933333333333,93.447278929854,69.4,246,421.199999999999,1.23,206,totalN[10],PTCA,0,0.877987574282659
201.077333333333,30.8353726550145,150.7,198,269,1.49,41,totalN[11],PTCA,0,0.877987574282659
249.944,26.724571801395,192.35,250,302,1.09,66,totalN[12],PTCA,0,0.877987574282659
249.090666666667,30.0185734542494,200.35,245,320.3,1.06,66,totalN[13],PTCA,0,0.877987574282659
190.186666666667,36.9900598489545,134.4,186,275.5,1.24,52,totalN[14],PTCA,0,0.877987574282659
291.965333333333,138.764396076725,163.35,232,659,2.99,30,totalN[15],PTCA,0,0.877987574282659
0.16557451260614,0.0260683584176481,0.118832156068964,0.163677241141335,0.226861796662658,1.18,55,anndet[1],PTCA,0,0.877987574282659
0.162543199312291,0.0286752120566868,0.0884864575984972,0.163482498026549,0.219083322091802,1.23,55,anndet[2],PTCA,0,0.877987574282659
0.185025251884951,0.0319938772727532,0.141877557467383,0.179270175325914,0.262269211119975,1.56,75,anndet[3],PTCA,0,0.877987574282659
0.193099589731581,0.0314682336401677,0.146072443308927,0.187583363688938,0.272441277146024,1.1,25,anndet[4],PTCA,0,0.877987574282659
0.275308341219633,0.0296062923058251,0.228010908353871,0.270410007945752,0.341259446902239,1.16,44,anndet[5],PTCA,0,0.877987574282659
0.299250832414104,0.0381444246505385,0.239266785059506,0.294266954086407,0.381889703128152,1.39,28,anndet[6],PTCA,0,0.877987574282659
0.278631841784334,0.031975224441082,0.215419341679894,0.276347388338605,0.345931692542392,1.42,28,anndet[7],PTCA,0,0.877987574282659
0.254363244712163,0.0325234992810704,0.204886842754746,0.248983418473128,0.347875674443094,1.82,37,anndet[8],PTCA,0,0.877987574282659
0.158552512865278,0.0256050405548367,0.110814145478862,0.15766600004635,0.211586809988811,1.4,42,anndet[9],PTCA,0,0.877987574282659
0.202884041621074,0.0484890846975312,0.129680033607481,0.19681598292727,0.321261487330552,1.2,123,anndet[10],PTCA,0,0.877987574282659
0.25096236086747,0.0330516037786099,0.184466964319678,0.252928868100133,0.307526170578721,1.35,39,anndet[11],PTCA,0,0.877987574282659
0.227278734473422,0.024236008109978,0.189444374177911,0.225137880943593,0.282399622554285,1.12,55,anndet[12],PTCA,0,0.877987574282659
0.277100850368902,0.0314206263494155,0.21755553313574,0.275266572389724,0.339903174077075,1.04,47,anndet[13],PTCA,0,0.877987574282659
0.199761329414233,0.0325673649046802,0.132446541287003,0.199389966781455,0.267450907659056,1.14,46,anndet[14],PTCA,0,0.877987574282659
0.21199262474981,0.0689945637652326,0.0800824770867992,0.224541200566514,0.324379678577136,3.13,36,anndet[15],PTCA,0,0.877987574282659
